iso2,date,semana,population,total_cases,new_cases,total_deaths,new_deaths,google_retail_and_recreation,google_grocery_and_pharmacy,google_parks,google_transit,google_workplaces,google_residential,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
SC,2020-06-08,24,7164788,11857.142857142855,345.85714285714283,173.71428571428572,4.428571428571428,-32.14285714285714,-10.14285714285714,-66.14285714285714,-58.285714285714285,-16.28571428571428,12,0,0,0
SC,2020-06-09,24,7164788,12188.42857142857,331.2857142857143,178.28571428571428,4.285714285714286,-32.14285714285714,-11.142857142857142,-62.85714285714285,-58.28571428571429,-17.428571428571427,12.142857142857142,0,0,0
SC,2020-06-10,24,7164788,12475.714285714284,287.2857142857143,182.1428571428571,3.8571428571428568,-32.14285714285714,-11.714285714285712,-62.85714285714285,-58.28571428571429,-17.428571428571427,12.142857142857142,0,0,0
SC,2020-06-11,24,7164788,12732.142857142857,287.2857142857143,185.57142857142853,3.8571428571428568,-33.14285714285714,-13,-63.714285714285715,-58.857142857142854,-17.57142857142857,12.142857142857142,0,0,0
SC,2020-06-12,24,7164788,13074.285714285714,315.7142857142857,189.57142857142856,3.9999999999999996,-33.71428571428571,-13.714285714285714,-64.28571428571428,-58.857142857142854,-17.857142857142858,12.285714285714285,0,0,0
SC,2020-06-13,24,7164788,13389.999999999998,342.1428571428571,194.28571428571428,4.571428571428571,-33.99999999999999,-13.714285714285715,-64.28571428571428,-58.57142857142857,-17.857142857142858,12.285714285714286,0,0,0
SC,2020-06-14,25,7164788,13735.857142857141,345.85714285714283,198.85714285714283,4.7142857142857135,-33.99999999999999,-13.714285714285715,-64,-57.857142857142854,-17.714285714285715,12.285714285714286,0,0,0
SC,2020-06-15,25,7164788,14110.142857142857,374.2857142857143,204,5.142857142857142,-33.99999999999999,-13.857142857142858,-64,-55.57142857142857,-11.285714285714285,10.999999999999998,0,0,0
SC,2020-06-16,25,7164788,14561.142857142857,451.00000000000006,210.1428571428571,6.1428571428571415,-33.857142857142854,-13.857142857142858,-64,-54.714285714285715,-9.714285714285714,10.714285714285714,0,0,0
SC,2020-06-17,25,7164788,15105.714285714286,544.5714285714284,216.4285714285714,6.285714285714285,-33.857142857142854,-13.857142857142858,-62.857142857142854,-53.857142857142854,-8.857142857142856,10.285714285714285,0,0,0
SC,2020-06-18,25,7164788,15708.857142857143,568.1428571428571,223.7142857142857,7.285714285714285,-33.14285714285714,-13.285714285714283,-60.14285714285714,-52.857142857142854,-8.428571428571427,9.999999999999998,0,0,0
SC,2020-06-19,25,7164788,16277,603.1428571428571,231.85714285714283,7.285714285714285,-33.14285714285714,-13.285714285714283,-59.71428571428571,-52.285714285714285,-8.285714285714286,9.999999999999998,0,0,0
SC,2020-06-20,25,7164788,16968.714285714286,691.7142857142856,239.14285714285714,8.142857142857142,-33.14285714285714,-13.285714285714283,-58.57142857142857,-51.285714285714285,-8.285714285714286,9.857142857142858,0,0,0
SC,2020-06-21,26,7164788,17812.428571428572,843.7142857142857,248.1428571428571,9,-33.285714285714285,-13.428571428571429,-58.57142857142857,-51,-8.285714285714286,9.857142857142858,0,0,0
SC,2020-06-22,26,7164788,18723.571428571428,911.1428571428569,257.7142857142857,9.142857142857144,-34.285714285714285,-14,-58.857142857142854,-51,-8.428571428571429,10.142857142857142,0,0,0
SC,2020-06-23,26,7164788,19670,946.4285714285713,266.85714285714283,9.428571428571427,-35.142857142857146,-14,-60.285714285714285,-51.28571428571429,-8.714285714285714,10.428571428571427,0,0,0
SC,2020-06-24,26,7164788,20627.142857142855,957.142857142857,276.42857142857144,9.57142857142857,-37.57142857142857,-15.428571428571429,-64.28571428571428,-53.142857142857146,-10.14285714285714,11.285714285714285,0,0,0
SC,2020-06-25,26,7164788,21596,968.8571428571428,285.85714285714283,9.57142857142857,-39.57142857142856,-16.857142857142854,-67.71428571428571,-54.85714285714286,-11.285714285714285,12,0,0,0
SC,2020-06-26,26,7164788,22613,1015.7142857142857,295.5714285714285,9.714285714285715,-40.42857142857142,-17.285714285714285,-69.14285714285714,-55.42857142857143,-11.428571428571427,12,0,0,0
SC,2020-06-27,26,7164788,23628.714285714283,1015.7142857142857,306.71428571428567,9.714285714285715,-41.714285714285715,-18.714285714285715,-70.57142857142857,-56.14285714285714,-12.142857142857142,11.142857142857142,0,0,0
SC,2020-06-28,27,7164788,24536.999999999996,946.2857142857142,316.4285714285714,10.42857142857143,-42,-18.714285714285715,-72.71428571428571,-57,-13.857142857142856,9.714285714285714,0,0,0
SC,2020-06-29,27,7164788,25483.28571428571,946.2857142857142,326.85714285714283,10.42857142857143,-42,-18,-72.71428571428571,-57,-14.285714285714285,8.857142857142856,0,0,0
SC,2020-06-30,27,7164788,26528.142857142855,1044.857142857143,338,11.14285714285714,-41.142857142857146,-17.428571428571427,-72.42857142857143,-56.714285714285715,-14.285714285714285,8.428571428571427,0,0,0
SC,2020-07-01,27,7164788,27688.571428571424,1160.4285714285713,349.2857142857142,11.285714285714283,-38.57142857142857,-15.142857142857142,-70.42857142857143,-55.14285714285714,-13.57142857142857,7.7142857142857135,0,0,0
SC,2020-07-02,27,7164788,28917.85714285714,1229.2857142857142,360.85714285714283,11.57142857142857,-37.57142857142857,-13.714285714285715,-70.42857142857143,-54.42857142857142,-13.57142857142857,7.428571428571429,0,0,0
SC,2020-07-03,27,7164788,30170.14285714285,1252.285714285714,372.57142857142856,11.57142857142857,-36.57142857142857,-12.428571428571429,-70.42857142857143,-54.14285714285714,-13.714285714285712,7.428571428571429,0,0,0
SC,2020-07-04,27,7164788,31454.142857142855,1284,383.7142857142857,11.714285714285715,-35.285714285714285,-10.428571428571429,-70.42857142857143,-54,-13.714285714285712,8.428571428571427,0,0,0
SC,2020-07-05,28,7164788,32815.71428571428,1361.5714285714284,395.85714285714283,12.142857142857142,-33.857142857142854,-9.142857142857142,-70.28571428571428,-53.14285714285714,-12.285714285714285,9.857142857142858,0,0,0
SC,2020-07-06,28,7164788,34220.428571428565,1404.7142857142856,408,12.142857142857142,-33,-8.428571428571427,-69.42857142857142,-52.42857142857143,-11.857142857142856,10.428571428571427,0,0,0
SC,2020-07-07,28,7164788,35626.85714285714,1406.4285714285716,419.85714285714283,12.142857142857142,-33,-8.428571428571427,-69.42857142857142,-52.42857142857143,-11.714285714285712,10.57142857142857,0,0,0
SC,2020-07-08,28,7164788,37069,1437.4285714285713,434.42857142857133,14.571428571428573,-33,-8.857142857142856,-69.57142857142857,-52.42857142857142,-11.714285714285712,10.857142857142856,0,0,0
SC,2020-07-09,28,7164788,38506.428571428565,1437.4285714285713,449.2857142857142,14.857142857142858,-33,-9.285714285714285,-69.57142857142857,-52.42857142857142,-11.714285714285712,10.999999999999998,0,0,0
SC,2020-07-10,28,7164788,39934,1437.4285714285713,465.14285714285705,15.857142857142856,-33.28571428571429,-10,-69.42857142857143,-52.28571428571428,-11.57142857142857,11.142857142857142,0,0,0
SC,2020-07-11,28,7164788,41463.71428571428,1529.7142857142858,481.5714285714285,16.428571428571427,-33.28571428571429,-10.285714285714285,-68.42857142857142,-52.14285714285714,-11.285714285714285,11.142857142857142,0,0,0
SC,2020-07-12,29,7164788,43058.857142857145,1595.1428571428569,501.14285714285705,19.57142857142857,-33.28571428571429,-10.428571428571427,-68.28571428571428,-52.14285714285714,-11.285714285714285,11.142857142857142,0,0,0
SC,2020-07-13,29,7164788,44683.57142857142,1624.7142857142853,521.2857142857142,20.142857142857142,-34.142857142857146,-11.428571428571429,-68.28571428571428,-52.857142857142854,-11.285714285714286,11.285714285714286,0,0,0
SC,2020-07-14,29,7164788,46318.2857142857,1624.7142857142853,548,25.285714285714285,-35,-12.142857142857142,-68.28571428571428,-53.57142857142857,-11.42857142857143,11.571428571428571,0,0,0
SC,2020-07-15,29,7164788,47819,1500.7142857142858,573.2857142857142,25.285714285714285,-35.57142857142857,-12.428571428571427,-67.71428571428571,-53.71428571428571,-11.571428571428573,11.571428571428571,0,0,0
SC,2020-07-16,29,7164788,49291.142857142855,1500.7142857142858,600.1428571428571,26.714285714285715,-35.857142857142854,-12.714285714285714,-67,-53.71428571428571,-11.714285714285715,11.428571428571427,0,0,0
SC,2020-07-17,29,7164788,50805.2857142857,1500.7142857142858,625.4285714285713,26.857142857142854,-36.14285714285714,-13,-65.85714285714286,-54.85714285714286,-11.999999999999998,11.285714285714285,0,0,0
SC,2020-07-18,29,7164788,52294.57142857142,1514.142857142857,654.5714285714284,27.999999999999996,-36.42857142857142,-13.142857142857142,-65.42857142857142,-56,-12.285714285714285,11.285714285714285,0,0,0
SC,2020-07-19,30,7164788,53948.85714285714,1654.285714285714,682.5714285714284,28.28571428571428,-37.28571428571428,-13.714285714285714,-64.85714285714286,-57.42857142857143,-12.714285714285714,11.428571428571427,0,0,0
