iso2,date,semana,population,total_cases,new_cases,total_deaths,new_deaths,google_retail_and_recreation,google_grocery_and_pharmacy,google_parks,google_transit,google_workplaces,google_residential,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
SC,2020-08-20,34,7164788,129072,2222,1960,42,-36,-17,-68,-60,-13,10,0,0,0
SC,2020-08-21,34,7164788,130349,1277,1995,35,-34,-13,-69,-58,-10,11,0,0,0
SC,2020-08-22,34,7164788,132008,1659,2027,32,-31,-8,-63,-57,-4,10,0,0,0
SC,2020-08-23,35,7164788,132492,484,2042,15,-52,-25,-75,-64,-9,12,0,0,0
SC,2020-08-24,35,7164788,133533,1041,2066,24,-32,-14,-67,-56,-9,9,0,0,0
SC,2020-08-25,35,7164788,135690,2157,2116,50,-32,-12,-66,-52,-12,9,0,0,0
SC,2020-08-26,35,7164788,137560,1870,2142,26,-28,-9,-52,-51,-8,9,0,0,0
SC,2020-08-27,35,7164788,139638,2078,2170,28,-29,-12,-53,-52,-9,8,0,0,0
SC,2020-08-28,35,7164788,141692,2054,2193,23,-29,-8,-60,-52,-7,8,0,0,0
SC,2020-08-29,35,7164788,146404,4712,2218,25,-27,-4,-56,-52,0,6,0,0,0
SC,2020-08-30,36,7164788,146864,460,2235,17,-44,-17,-62,-54,-6,8,0,0,0
SC,2020-08-31,36,7164788,177777,30913,2260,25,-35,-16,-74,-55,-9,9,0,0,0
SC,2020-09-01,36,7164788,180474,2697,2301,41,-34,-12,-74,-52,-11,8,0,0,0
SC,2020-09-02,36,7164788,182522,2048,2325,24,-27,-7,-55,-50,-10,8,0,0,0
SC,2020-09-03,36,7164788,184204,1682,2352,27,-24,-6,-54,-46,-8,7,0,0,0
SC,2020-09-04,36,7164788,186596,2392,2376,24,-20,2,-63,-45,-7,7,0,0,0
SC,2020-09-05,36,7164788,188361,1765,2400,24,-15,9,-60,-44,-3,5,0,0,0
SC,2020-09-06,37,7164788,189028,667,2405,5,-34,-5,-60,-56,-9,9,0,0,0
SC,2020-09-07,37,7164788,189477,449,2422,17,-53,-36,-71,-69,-67,18,0,0,0
SC,2020-09-08,37,7164788,190397,920,2442,20,-26,-5,-73,-45,-10,6,0,0,0
SC,2020-09-09,37,7164788,192982,2585,2460,18,-24,-4,-58,-45,-7,7,0,0,0
SC,2020-09-10,37,7164788,194176,1194,2483,23,-19,-2,-50,-43,-7,6,0,0,0
SC,2020-09-11,37,7164788,195701,1525,2497,14,-20,-1,-57,-42,-5,6,0,0,0
SC,2020-09-12,37,7164788,197064,1363,2515,18,-17,3,-51,-45,2,5,0,0,0
SC,2020-09-13,38,7164788,197745,681,2529,14,-31,-6,-49,-46,-1,6,0,0,0
SC,2020-09-14,38,7164788,198640,895,2543,14,-28,-10,-68,-46,-5,7,0,0,0
SC,2020-09-15,38,7164788,200241,1601,2569,26,-26,-6,-66,-44,-6,7,0,0,0
SC,2020-09-16,38,7164788,201682,1441,2593,24,-25,-7,-51,-43,-6,7,0,0,0
SC,2020-09-17,38,7164788,202934,1252,2609,16,-27,-10,-59,-46,-7,8,0,0,0
SC,2020-09-18,38,7164788,204166,1232,2627,18,-23,-4,-57,-43,-4,7,0,0,0
SC,2020-09-19,38,7164788,205250,1084,2635,8,-21,-1,-51,-47,1,6,0,0,0
SC,2020-09-20,39,7164788,205620,370,2639,4,-40,-13,-68,-54,-4,9,0,0,0
SC,2020-09-21,39,7164788,206332,712,2656,17,-29,-9,-68,-45,-6,8,0,0,0
SC,2020-09-22,39,7164788,207692,1360,2671,15,-30,-7,-68,-45,-7,7,0,0,0
SC,2020-09-23,39,7164788,208900,1208,2686,15,-29,-7,-54,-45,-6,7,0,0,0
SC,2020-09-24,39,7164788,210048,1148,2704,18,-27,-7,-51,-45,-5,7,0,0,0
SC,2020-09-25,39,7164788,211105,1057,2723,19,-27,-3,-59,-44,-3,7,0,0,0
SC,2020-09-26,39,7164788,212091,986,2736,13,-24,0,-47,-47,3,5,0,0,0
SC,2020-09-27,40,7164788,212584,493,2747,11,-43,-14,-65,-55,-5,8,0,0,0
SC,2020-09-28,40,7164788,213066,482,2765,18,-34,-11,-72,-48,-5,8,0,0,0
SC,2020-09-29,40,7164788,214261,1195,2786,21,-31,-7,-68,-43,-5,6,0,0,0
SC,2020-09-30,40,7164788,215478,1217,2797,11,-28,-3,-56,-43,-5,6,0,0,0
SC,2020-10-01,40,7164788,216624,1146,2821,24,-23,2,-45,-41,-3,4,0,0,0
SC,2020-10-02,40,7164788,217722,1098,2830,9,-24,1,-61,-38,-2,5,0,0,0
SC,2020-10-03,40,7164788,218633,911,2842,12,-25,1,-75,-47,0,7,0,0,0
SC,2020-10-04,41,7164788,219218,585,2847,5,-43,-15,-81,-59,-8,10,0,0,0
SC,2020-10-05,41,7164788,220044,826,2858,11,-28,-5,-71,-40,-5,6,0,0,0
SC,2020-10-06,41,7164788,221442,1398,2872,14,-22,3,-65,-35,-5,4,0,0,0
SC,2020-10-07,41,7164788,222652,1210,2880,8,-18,4,-50,-35,-2,4,0,0,0
SC,2020-10-08,41,7164788,224103,1451,2892,12,-19,2,-59,-37,-3,5,0,0,0
SC,2020-10-09,41,7164788,225637,1534,2893,1,-19,3,-65,-33,-2,5,0,0,0
SC,2020-10-10,41,7164788,226614,977,2908,15,-4,15,-36,-26,4,2,0,0,0
SC,2020-10-11,42,7164788,227213,599,2917,9,-13,12,-17,-41,0,4,0,0,0
SC,2020-10-12,42,7164788,228008,795,2918,1,-33,-17,-4,-53,-65,11,0,0,0
SC,2020-10-13,42,7164788,228403,395,2927,9,-23,0,-61,-32,-5,4,0,0,0
SC,2020-10-14,42,7164788,229910,1507,2940,13,-21,2,-42,-31,-2,6,0,0,0
SC,2020-10-15,42,7164788,231412,1502,2952,12,-19,4,-47,-32,-3,5,0,0,0
SC,2020-10-16,42,7164788,232933,1521,2962,10,-19,4,-55,-32,0,5,0,0,0
SC,2020-10-17,42,7164788,234765,1832,2966,4,-17,6,-44,-34,6,4,0,0,0
SC,2020-10-18,43,7164788,235159,394,2967,1,-30,-3,-46,-44,0,6,0,0,0
SC,2020-10-19,43,7164788,236224,1065,2976,9,-28,-5,-64,-35,-3,6,0,0,0
SC,2020-10-20,43,7164788,237781,1557,2991,15,-25,-1,-58,-31,-3,5,0,0,0
SC,2020-10-21,43,7164788,238833,1052,2998,7,-22,1,-39,-29,-1,6,0,0,0
SC,2020-10-22,43,7164788,241044,2211,3011,13,-23,-2,-54,-31,-2,6,0,0,0
SC,2020-10-23,43,7164788,243116,2072,3015,4,-21,3,-56,-31,0,6,0,0,0
SC,2020-10-24,43,7164788,244978,1862,3024,9,-18,6,-47,-34,6,5,0,0,0
SC,2020-10-25,44,7164788,246086,1108,3028,4,-31,-3,-49,-43,1,6,0,0,0
SC,2020-10-26,44,7164788,247477,1391,3041,13,-27,-4,-62,-33,-2,6,0,0,0
SC,2020-10-27,44,7164788,249899,2422,3059,18,-26,-1,-59,-31,-2,5,0,0,0
SC,2020-10-28,44,7164788,252551,2652,3068,9,-22,1,-35,-31,-3,5,0,0,0
SC,2020-10-29,44,7164788,254488,1937,3077,9,-21,0,-52,-31,-1,4,0,0,0
SC,2020-10-30,44,7164788,256356,1868,3094,17,-19,7,-59,-31,-2,5,0,0,0
SC,2020-10-31,44,7164788,258940,2584,3114,20,-15,11,-46,-32,3,3,0,0,0
SC,2020-11-01,45,7164788,260057,1117,3122,8,-21,11,-34,-45,-2,6,0,0,0
SC,2020-11-02,45,7164788,261543,1486,3129,7,-41,-20,-14,-55,-66,13,0,0,0
SC,2020-11-03,45,7164788,263823,2280,3139,10,-26,-1,-66,-31,-2,4,0,0,0
SC,2020-11-04,45,7164788,266637,2814,3163,24,-23,3,-52,-32,-1,6,0,0,0
SC,2020-11-05,45,7164788,268644,2007,3173,10,-19,4,-49,-31,-1,4,0,0,0
SC,2020-11-06,45,7164788,270795,2151,3195,22,-15,10,-54,-30,1,4,0,0,0
SC,2020-11-07,45,7164788,273652,2857,3202,7,-7,15,-41,-31,8,2,0,0,0
SC,2020-11-08,46,7164788,274621,969,3211,9,-24,4,-43,-38,2,5,0,0,0
SC,2020-11-09,46,7164788,275655,1034,3231,20,-26,-1,-73,-36,-2,6,0,0,0
SC,2020-11-10,46,7164788,280541,4886,3243,12,-21,4,-69,-32,-3,5,0,0,0
SC,2020-11-11,46,7164788,283252,2711,3268,25,-20,2,-52,-32,-1,6,0,0,0
SC,2020-11-12,46,7164788,284982,1730,3282,14,-19,0,-52,-31,-1,5,0,0,0
SC,2020-11-13,46,7164788,289787,4805,3298,16,-18,5,-56,-31,1,4,0,0,0
SC,2020-11-14,46,7164788,293802,4015,3309,11,-13,7,-44,-32,8,4,0,0,0
SC,2020-11-15,47,7164788,295946,2144,3318,9,-19,22,-48,-19,11,4,0,0,0
SC,2020-11-16,47,7164788,297400,1454,3330,12,-28,-6,-66,-35,-2,6,0,0,0
SC,2020-11-17,47,7164788,302578,5178,3370,40,-24,0,-62,-32,-3,5,0,0,0
SC,2020-11-18,47,7164788,306788,4210,3384,14,-26,-4,-57,-34,-2,6,0,0,0
SC,2020-11-19,47,7164788,311393,4605,3405,21,-21,0,-56,-35,-3,6,0,0,0
SC,2020-11-20,47,7164788,317502,6109,3435,30,-20,3,-58,-32,0,5,0,0,0
SC,2020-11-21,47,7164788,323390,5888,3459,24,-15,6,-50,-35,6,4,0,0,0
SC,2020-11-22,48,7164788,326208,2818,3471,12,-27,-1,-48,-41,0,6,0,0,0
SC,2020-11-23,48,7164788,327961,1753,3494,23,-26,-3,-60,-34,-2,5,0,0,0
SC,2020-11-24,48,7164788,332076,4115,3530,36,-25,-1,-60,-32,-3,5,0,0,0
SC,2020-11-25,48,7164788,337009,4933,3561,31,-21,1,-43,-32,-1,6,0,0,0
SC,2020-11-26,48,7164788,343007,5998,3608,47,-21,0,-46,-34,-2,5,0,0,0
SC,2020-11-27,48,7164788,346427,3420,3667,59,-21,4,-68,-35,-1,6,0,0,0
SC,2020-11-28,48,7164788,355950,9523,3701,34,-14,8,-50,-36,8,4,0,0,0
SC,2020-11-29,49,7164788,358997,3047,3721,20,-27,3,-51,-39,1,7,0,0,0
SC,2020-11-30,49,7164788,364344,5347,3762,41,-25,-2,-67,-36,-1,6,0,0,0
SC,2020-12-01,49,7164788,372545,8201,3809,47,-22,4,-68,-33,-2,5,0,0,0
SC,2020-12-02,49,7164788,378621,6076,3855,46,-19,5,-49,-32,0,5,0,0,0
SC,2020-12-03,49,7164788,383577,4956,3898,43,-17,5,-51,-34,-1,4,0,0,0
SC,2020-12-04,49,7164788,389751,6174,3939,41,-15,9,-54,-32,0,4,0,0,0
SC,2020-12-05,49,7164788,393602,3851,3980,41,-17,7,-74,-42,5,6,0,0,0
SC,2020-12-06,50,7164788,396188,2586,4011,31,-38,-9,-84,-56,-5,11,0,0,0
SC,2020-12-07,50,7164788,399691,3503,4041,30,-21,3,-73,-36,-2,6,0,0,0
SC,2020-12-08,50,7164788,406003,6312,4132,91,-17,6,-58,-30,-1,4,0,0,0
SC,2020-12-09,50,7164788,411631,5628,4183,51,-15,6,-39,-30,1,4,0,0,0
SC,2020-12-10,50,7164788,416752,5121,4224,41,-13,8,-36,-30,1,3,0,0,0
SC,2020-12-11,50,7164788,421044,4292,4284,60,-15,7,-46,-31,3,4,0,0,0
SC,2020-12-12,50,7164788,426095,5051,4334,50,-14,6,-43,-26,10,3,0,0,0
SC,2020-12-13,51,7164788,427401,1306,4365,31,-22,6,-33,-29,8,4,0,0,0
SC,2020-12-14,51,7164788,432050,4649,4420,55,-20,1,-60,-32,0,4,0,0,0
SC,2020-12-15,51,7164788,435547,3497,4504,84,-18,5,-64,-32,-2,4,0,0,0
SC,2020-12-16,51,7164788,442624,7077,4517,13,-12,8,-37,-28,2,4,0,0,0
SC,2020-12-17,51,7164788,448162,5538,4598,81,-11,8,-49,-30,-1,4,0,0,0
SC,2020-12-18,51,7164788,453322,5160,4652,54,-8,13,-48,-26,3,3,0,0,0
SC,2020-12-19,51,7164788,457335,4013,4668,16,-8,11,-49,-23,12,3,0,0,0
SC,2020-12-20,52,7164788,461244,3909,4706,38,-11,16,-45,-33,16,6,0,0,0
SC,2020-12-21,52,7164788,463732,2488,4771,65,-1,20,-47,-25,-9,3,0,0,0
SC,2020-12-22,52,7164788,468403,4671,4836,65,1,24,-41,-23,-13,2,0,0,0
SC,2020-12-23,52,7164788,472199,3796,4885,49,8,43,-7,-17,-16,2,0,0,0
SC,2020-12-24,52,7164788,475200,3001,4939,54,-18,44,-7,-36,-45,5,0,0,0
SC,2020-12-25,52,7164788,476681,1481,4973,34,-67,-61,8,-64,-75,13,0,0,0
SC,2020-12-26,52,7164788,478242,1561,5007,34,-29,-3,-16,-40,-25,7,0,0,0
SC,2020-12-27,53,7164788,479947,1705,5039,32,-32,-6,-45,-30,-5,7,0,0,0
SC,2020-12-28,53,7164788,482129,2182,5082,43,-16,12,-16,-36,-31,9,0,0,0
SC,2020-12-29,53,7164788,485935,3806,5161,79,-16,14,4,-34,-32,7,0,0,0
SC,2020-12-30,53,7164788,489069,3134,5206,45,-6,38,96,-26,-31,5,0,0,0
SC,2020-12-31,53,7164788,492583,3514,5253,47,-30,43,85,-44,-55,8,0,0,0
SC,2021-01-01,53,7164788,494447,1864,5270,17,-56,-52,51,-63,-75,15,0,0,0
SC,2021-01-02,53,7164788,496524,2077,5294,24,-27,0,35,-28,-30,6,0,0,0
SC,2021-01-03,54,7164788,497345,821,5314,20,-25,3,-3,-16,2,4,0,0,0
SC,2021-01-04,54,7164788,498910,1565,5376,62,-17,12,-15,-28,-15,6,0,0,0
SC,2021-01-05,54,7164788,502785,3875,5420,44,-22,5,-30,-31,-14,6,0,0,0
SC,2021-01-06,54,7164788,506897,4112,5482,62,-18,7,-1,-31,-11,7,0,0,0
SC,2021-01-07,54,7164788,511329,4432,5522,40,-16,8,-1,-31,-9,5,0,0,0
SC,2021-01-08,54,7164788,515209,3880,5584,62,-13,13,-17,-31,-6,5,0,0,0
SC,2021-01-09,54,7164788,518805,3596,5611,27,-13,11,-4,-32,4,3,0,0,0
SC,2021-01-10,55,7164788,520577,1772,5637,26,-23,4,-17,-37,5,4,0,0,0
SC,2021-01-11,55,7164788,522478,1901,5677,40,-16,8,-34,-29,-4,4,2.791429418428012e-5,2.791429418428012e-5,0
SC,2021-01-12,55,7164788,526024,3546,5707,30,-20,2,-34,-32,-6,4,4.187144127642018e-5,4.187144127642018e-5,0
SC,2021-01-13,55,7164788,529389,3365,5765,58,-18,2,-24,-34,-6,4,0,0,0
SC,2021-01-14,55,7164788,533338,3949,5794,29,-21,-5,-39,-38,-9,3,0,0,0
SC,2021-01-15,55,7164788,537036,3698,5836,42,-22,-5,-39,-38,-8,3,0,0,0
SC,2021-01-16,55,7164788,540342,3306,5867,31,-23,-5,-31,-42,-3,3,6.97857354607003e-5,6.97857354607003e-5,0
SC,2021-01-17,56,7164788,541745,1403,5886,19,-36,-11,-41,-48,-4,5,2.6518579475066115e-4,2.3727150056638101e-4,2.791429418428012e-5
SC,2021-01-18,56,7164788,543389,1644,5919,33,-29,-10,-61,-40,-10,4,3.9080011857992166e-4,3.2101438311922135e-4,6.97857354607003e-5
SC,2021-01-19,56,7164788,546522,3133,5969,50,-29,-10,-63,-40,-10,4,0.03113839516256447,0.030984866544550932,1.5352861801354065e-4
SC,2021-01-20,56,7164788,549579,3057,5988,19,-28,-8,-55,-41,-9,6,0.2037464332510606,0.2033695902795728,3.768429714877816e-4
SC,2021-01-21,56,7164788,552310,2731,6036,48,-28,-10,-57,-43,-9,5,0.35273897845965574,0.35212486398760157,6.141144720541626e-4
SC,2021-01-22,56,7164788,555148,2838,6061,25,-28,-9,-61,-42,-6,6,0.4373611612793009,0.43604918945263976,0.0013119718266611656
SC,2021-01-23,56,7164788,557774,2626,6097,36,-22,-3,-51,-46,-1,6,0.4457912781229535,0.44445139200210804,0.0013398861208454458
SC,2021-01-24,57,7164788,558975,1201,6124,27,-39,-16,-65,-55,-4,9,0.44859666468847365,0.4471869928321675,0.001409671856306146
SC,2021-01-25,57,7164788,561382,2407,6163,39,-29,-9,-61,-40,-6,5,0.5186336287968325,0.5170843854696049,0.0015352861801354067
SC,2021-01-26,57,7164788,564163,2781,6205,42,-26,-7,-52,-39,-6,4,0.5782864754686391,0.5766674464059508,0.0016050719155961068
SC,2021-01-27,57,7164788,567112,2949,6228,23,-25,-7,-28,-40,-4,4,0.6369344075498116,0.6351060212807412,0.0018144291219782077
SC,2021-01-28,57,7164788,569676,2564,6264,36,-23,-5,-41,-40,-5,3,0.7167274174755763,0.7148432026181374,0.001870257710346768
SC,2021-01-29,57,7164788,573104,3428,6298,34,-22,-1,-53,-40,-2,3,0.8299059232457401,0.827910051211564,0.0019819148870838885
SC,2021-01-30,57,7164788,575616,2512,6325,27,-19,2,-41,-43,2,3,0.8474081856992837,0.8453843993709234,0.0020098291812681687
SC,2021-01-31,58,7164788,576815,1199,6340,15,-31,-5,-37,-49,2,5,0.8475756714643894,0.8455518851360291,0.0020098291812681687
SC,2021-02-01,58,7164788,578550,1735,6363,23,-25,-2,-51,-40,-4,3,0.91599360651006,0.9135092343276591,0.0024704150353087907
SC,2021-02-02,58,7164788,581352,2802,6416,53,-23,-1,-42,-38,-6,2,0.9795823686618501,0.976693239213777,0.0028751723009808523
SC,2021-02-03,58,7164788,584537,3185,6445,29,-22,-3,-27,-38,-3,2,1.031796055933546,1.028697569279091,0.0030845295073629532
SC,2021-02-04,58,7164788,587428,2891,6466,21,-20,-2,-37,-38,-4,2,1.0804367135496542,1.075733154979603,0.00468960142295906
SC,2021-02-05,58,7164788,590449,3021,6490,24,-14,8,-39,-34,0,0,1.1457701190879617,1.1356651445932524,0.010091017347617264
SC,2021-02-06,58,7164788,593172,2723,6510,20,-10,11,-25,-35,3,0,1.1590852374138634,1.1489663057720618,0.010104974494709403
SC,2021-02-07,59,7164788,594747,1575,6524,14,-24,3,-24,-39,1,2,1.16852026884815,1.1583734229121643,0.010132888788893683
SC,2021-02-08,59,7164788,595952,1205,6557,33,-19,4,-46,-32,-3,1,1.2224506852121793,1.200202992747308,0.022233735317779117
SC,2021-02-09,59,7164788,598737,2785,6601,44,-19,4,-47,-32,-3,1,1.2936042210879093,1.25760873873728,0.035981525203537076
SC,2021-02-10,59,7164788,601833,3096,6626,25,-16,5,-27,-32,-1,2,1.440265922732117,1.3542061537619814,0.08604581182304347
SC,2021-02-11,59,7164788,605183,3350,6650,24,-16,2,-36,-34,-2,1,1.6243327785832602,1.4681383454751207,0.15618047596104725
SC,2021-02-12,59,7164788,608544,3361,6686,36,-18,4,-56,-34,0,2,1.8010163036226612,1.5777019501484202,0.22330039632714882
SC,2021-02-13,59,7164788,611299,2755,6716,30,-11,10,-25,-35,1,1,1.8398869582742712,1.608477459486589,0.23139554164059004
SC,2021-02-14,60,7164788,613164,1865,6727,11,-24,5,-25,-51,0,4,1.8586872354073838,1.6238582355821274,0.23481504267816436
SC,2021-02-15,60,7164788,615441,2277,6746,19,-18,3,-17,-42,-15,4,1.9781604145161027,1.6809010957477037,0.2972453616213068
SC,2021-02-16,60,7164788,619198,3757,6778,32,-23,-1,-24,-39,-17,4,2.0968380362405696,1.735320012259958,0.3615040668335197
SC,2021-02-17,60,7164788,622727,3529,6804,26,-16,8,-16,-32,-1,2,2.240471036965783,1.803696075864352,0.43676100395433887
SC,2021-02-18,60,7164788,627386,4659,6844,40,-16,7,-23,-32,0,1,2.357543586774654,1.854723405633216,0.5028062239943456
SC,2021-02-19,60,7164788,631868,4482,6891,47,-17,7,-38,-34,2,2,2.4445245274528706,1.892282088458165,0.5522284818476136
SC,2021-02-20,60,7164788,636445,4577,6929,38,-16,8,-21,-39,2,2,2.4598634321071327,1.900251619447777,0.5595978555122636
SC,2021-02-21,61,7164788,638984,2539,6961,32,-28,2,-26,-44,-1,4,2.4608683466977666,1.9007819910372783,0.5600723985133963
SC,2021-02-22,61,7164788,641840,2856,6988,27,-24,1,-49,-34,0,2,2.511700276407341,1.920587182761025,0.5910991364992236
SC,2021-02-23,61,7164788,648017,6177,7044,56,-28,-2,-56,-36,-2,3,2.564988664005132,1.942709260902067,0.6222654459559724
SC,2021-02-24,61,7164788,652895,4878,7114,70,-24,2,-43,-34,0,4,2.6060226764560235,1.9565128793761934,0.6494958399327376
SC,2021-02-25,61,7164788,657649,4754,7165,51,-26,-1,-54,-38,-2,4,2.6507692900334243,1.9763459853941245,0.6744093474922077
SC,2021-02-26,61,7164788,663699,6050,7242,77,-24,11,-57,-38,0,4,2.7547919073111444,2.0533754801956454,0.7014024699684066
SC,2021-02-27,61,7164788,668811,5112,7314,72,-63,-6,-69,-61,-26,13,2.8944331639680057,2.1898624216096834,0.7045567852112302
SC,2021-02-28,62,7164788,670603,1792,7358,44,-70,-19,-83,-67,-21,14,2.931866232469125,2.2271977900811577,0.7046544852408752
SC,2021-03-01,62,7164788,675577,4974,7438,80,-31,-4,-72,-42,-4,5,3.104627799175635,2.36951881897971,0.7350950230488327
SC,2021-03-02,62,7164788,681391,5814,7524,86,-29,2,-64,-39,-4,4,3.282106881599288,2.5159572062704436,0.7661357181817522
SC,2021-03-03,62,7164788,688600,7209,7618,94,-27,0,-52,-39,-3,5,3.460730450084496,2.6623537221199007,0.7983627708175035
SC,2021-03-04,62,7164788,694274,5674,7709,91,-25,2,-55,-40,-3,4,3.622940413589348,2.7852324451191017,0.8376940113231542
SC,2021-03-05,62,7164788,700127,5853,7816,107,-20,14,-62,-38,-1,4,3.826603103957856,2.9292143745216186,0.8973747722891451
SC,2021-03-06,62,7164788,705760,5633,7894,78,-57,5,-66,-58,-24,10,4.011967974488568,3.1034833131140793,0.9084707042273965
SC,2021-03-07,63,7164788,707501,1741,7964,70,-63,-5,-69,-63,-16,11,4.03630923901726,3.1274337775241916,0.9088615043459765
SC,2021-03-08,63,7164788,709077,1576,8062,98,-17,10,-60,-39,-2,3,4.176955410264756,3.2291534655317085,0.9477879875859551
SC,2021-03-09,63,7164788,712063,2986,8170,108,-28,0,-66,-45,-8,5,4.3178667673070015,3.3221220223124535,0.9957307878474562
SC,2021-03-10,63,7164788,711953,0,8277,107,-21,8,-44,-37,0,4,4.432748045022406,3.3934011725120126,1.0393329153633017
SC,2021-03-11,63,7164788,717454,5501,8377,100,-23,4,-46,-39,-2,4,4.527824131014064,3.451253547208933,1.0765566266580393
SC,2021-03-12,63,7164788,724107,6653,8502,125,-23,8,-57,-40,1,4,4.738758495017577,3.627239214893727,1.111505322976758
SC,2021-03-13,63,7164788,728567,4460,8615,113,-60,-3,-62,-59,-23,11,4.858357288450126,3.742413592698067,1.1159297386049662
SE,2020-03-01,10,2298696,0,0,0,0,-11,7,-22,-20,-1,4,0,0,0
SE,2020-03-02,10,2298696,0,0,0,0,-7,5,-15,-14,11,0,0,0,0
SE,2020-03-03,10,2298696,0,0,0,0,-5,4,-12,-6,10,0,0,0,0
SE,2020-03-04,10,2298696,0,0,0,0,-5,1,-6,-7,10,0,0,0,0
SE,2020-03-05,10,2298696,0,0,0,0,-2,3,-1,-11,12,0,0,0,0
SE,2020-03-06,10,2298696,0,0,0,0,-3,4,-15,-11,16,0,0,0,0
SE,2020-03-07,10,2298696,0,0,0,0,0,9,-16,-11,5,2,0,0,0
SE,2020-03-08,11,2298696,0,0,0,0,-2,11,0,-18,2,2,0,0,0
SE,2020-03-09,11,2298696,0,0,0,0,-7,2,-15,-11,12,0,0,0,0
SE,2020-03-10,11,2298696,0,0,0,0,-4,3,-9,-11,11,-1,0,0,0
SE,2020-03-11,11,2298696,0,0,0,0,-4,-2,-8,-19,11,0,0,0,0
SE,2020-03-12,11,2298696,0,0,0,0,-1,0,1,-15,11,-1,0,0,0
SE,2020-03-13,11,2298696,0,0,0,0,-5,1,-17,-13,15,-1,0,0,0
SE,2020-03-14,11,2298696,0,0,0,0,-4,4,-23,-19,5,2,0,0,0
SE,2020-03-15,12,2298696,1,1,0,0,-16,2,-20,-26,0,3,0,0,0
SE,2020-03-16,12,2298696,1,0,0,0,-14,2,-29,-23,-1,2,0,0,0
SE,2020-03-17,12,2298696,4,3,0,0,-38,-14,-23,-45,-40,11,0,0,0
SE,2020-03-18,12,2298696,5,1,0,0,-23,0,-26,-32,-13,6,0,0,0
SE,2020-03-19,12,2298696,6,1,0,0,-29,-5,-27,-36,-19,9,0,0,0
SE,2020-03-20,12,2298696,6,0,0,0,-38,-6,-45,-45,-20,11,0,0,0
SE,2020-03-21,12,2298696,10,4,0,0,-60,-16,-61,-55,-28,14,0,0,0
SE,2020-03-22,13,2298696,10,0,0,0,-73,-31,-70,-68,-30,15,0,0,0
SE,2020-03-23,13,2298696,10,0,0,0,-69,-37,-58,-69,-50,19,0,0,0
SE,2020-03-24,13,2298696,15,5,0,0,-70,-40,-59,-71,-54,19,0,0,0
SE,2020-03-25,13,2298696,16,1,0,0,-70,-39,-53,-75,-54,20,0,0,0
SE,2020-03-26,13,2298696,16,0,0,0,-71,-44,-58,-75,-54,20,0,0,0
SE,2020-03-27,13,2298696,16,0,0,0,-66,-32,-57,-74,-48,20,0,0,0
SE,2020-03-28,13,2298696,16,0,0,0,-68,-33,-67,-72,-39,17,0,0,0
SE,2020-03-29,14,2298696,16,0,0,0,-78,-46,-77,-83,-36,18,0,0,0
SE,2020-03-30,14,2298696,16,0,0,0,-59,-27,-51,-73,-47,17,0,0,0
SE,2020-03-31,14,2298696,19,3,0,0,-58,-22,-49,-70,-46,16,0,0,0
SE,2020-04-01,14,2298696,20,1,0,0,-57,-24,-43,-71,-45,16,0,0,0
SE,2020-04-02,14,2298696,23,3,2,2,-56,-24,-40,-68,-45,16,0,0,0
SE,2020-04-03,14,2298696,25,2,2,0,-59,-22,-54,-68,-42,18,0,0,0
SE,2020-04-04,14,2298696,27,2,2,0,-62,-23,-63,-70,-34,15,0,0,0
SE,2020-04-05,15,2298696,32,5,3,1,-69,-26,-65,-79,-25,14,0,0,0
SE,2020-04-06,15,2298696,32,0,4,1,-56,-19,-49,-72,-45,17,0,0,0
SE,2020-04-07,15,2298696,36,4,4,0,-53,-13,-47,-68,-44,15,0,0,0
SE,2020-04-08,15,2298696,36,0,4,0,-53,-12,-42,-66,-43,15,0,0,0
SE,2020-04-09,15,2298696,39,3,4,0,-48,0,-35,-61,-48,14,0,0,0
SE,2020-04-10,15,2298696,42,3,4,0,-80,-68,-60,-85,-69,21,0,0,0
SE,2020-04-11,15,2298696,42,0,4,0,-59,-14,-59,-72,-36,14,0,0,0
SE,2020-04-12,16,2298696,44,2,4,0,-68,-24,-63,-80,-21,12,0,0,0
SE,2020-04-13,16,2298696,44,0,4,0,-56,-23,-47,-69,-44,16,0,0,0
SE,2020-04-14,16,2298696,45,1,4,0,-55,-23,-46,-69,-42,16,0,0,0
SE,2020-04-15,16,2298696,46,1,4,0,-55,-23,-40,-71,-42,16,0,0,0
SE,2020-04-16,16,2298696,48,2,4,0,-54,-21,-40,-69,-42,16,0,0,0
SE,2020-04-17,16,2298696,53,5,4,0,-56,-22,-51,-69,-38,17,0,0,0
SE,2020-04-18,16,2298696,71,18,5,1,-63,-25,-65,-71,-31,15,0,0,0
SE,2020-04-19,17,2298696,83,12,5,0,-71,-28,-67,-81,-24,15,0,0,0
SE,2020-04-20,17,2298696,86,3,5,0,-52,-18,-45,-66,-43,15,0,0,0
SE,2020-04-21,17,2298696,92,6,5,0,-70,-50,-51,-81,-65,19,0,0,0
SE,2020-04-22,17,2298696,117,25,7,2,-52,-20,-43,-66,-38,13,0,0,0
SE,2020-04-23,17,2298696,124,7,8,1,-59,-34,-57,-70,-42,17,0,0,0
SE,2020-04-24,17,2298696,144,20,8,0,-58,-25,-59,-68,-37,16,0,0,0
