iso2,date,semana,population,total_cases,new_cases,total_deaths,new_deaths,people_vaccinated,people_fully_vaccinated,total_vaccinations,google_retail_and_recreation,google_grocery_and_pharmacy,google_parks,google_transit,google_workplaces,google_residential,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Norte,2021-01-13,2,18430980,910627.74595,5641.11027,19095.04281,113.92585,3249.15766,30.661,3279.81866,-17.0857,18.4523985714286,-11.3909314285714,3.02929857142857,-1.21461285714286,8.47745285714286,0.017795139813509647,0.01762878403644299,1.6635577706665628e-4
Norte,2021-01-14,2,18430980,916411.58792,5783.84197,19215.63021,120.5874,1885.96016,43.38211,1929.34227,-18.4871857142857,16.6146242857143,-13.4880071428571,1.23937142857143,-2.04434285714286,8.58082714285714,0.010467931005296518,0.010232554969947339,2.353760353491784e-4
Norte,2021-01-15,2,18430980,922309.51012,5897.9222,19343.41472,127.78451,1929.81257,58.83879,1988.65136,-19.9452257142857,14.8574714285714,-15.4160485714286,-0.60473,-2.91360285714286,8.72207,0.010789721219381716,0.01047048268730149,3.192385320802258e-4
Norte,2021-01-16,2,18430980,928305.14281,5995.63269,19478.77937,135.36465,4599.97427,76.17566,4676.14993,-21.3566728571429,13.2725157142857,-17.1145085714286,-2.41203571428571,-3.75892285714286,8.89169714285714,0.025371141035365453,0.02495783875843824,4.133022769272171e-4
Norte,2021-01-17,3,18430980,934394.39794,6089.25513,19621.95465,143.17528,9946.48507,94.07222,10040.55729,-22.6184028571429,11.9513271428571,-18.52283,-4.09157857142857,-4.51683571428571,9.08022714285714,0.054476524254271894,0.0539661215518654,5.104027024064918e-4
Norte,2021-01-18,3,18430980,940581.54329,6187.14535,19772.98366,151.02901,17284.7094,111.19169,17395.90109,-23.6503985714286,10.9636728571429,-19.5976042857143,-5.56956428571429,-5.13289571428571,9.27739285714286,0.09438402673107996,0.09378073981958637,6.032869114935831e-4
Norte,2021-01-19,3,18430980,946863.49888,6281.95559,19931.58295,158.59929,26452.78215,124.05465,26576.8368,-24.4651471428571,10.2920457142857,-20.3639742857143,-6.84092428571429,-5.58876714285714,9.46981428571429,0.14419654733497622,0.14352347053710654,6.730767978696737e-4
Norte,2021-01-20,3,18430980,953225.9111,6362.41222,20097.1076,165.52465,37327.40299,128.64581,37456.0488,-25.0982528571429,9.89713428571429,-20.8642242857143,-7.91777142857143,-5.87514142857143,9.64332285714286,0.20322331639446192,0.20252532958095557,6.979868135063899e-4
Norte,2021-01-21,3,18430980,959643.15272,6417.24162,20268.5513,171.4437,49785.27154,120.94996,49906.2215,-25.58532,9.73962142857143,-21.1406428571429,-8.81221714285714,-5.98271142857143,9.78374857142857,0.2707735644008078,0.27011733255638065,6.562318444271548e-4
Norte,2021-01-22,3,18430980,966082.5349,6439.38218,20444.6771,176.1258,63685.3825,102.26839,63787.65089,-25.95542,9.78261428571428,-21.2376328571429,-9.53362142857143,-5.91571714285714,9.88039,0.34608930664565857,0.3455344344142308,5.548722314277374e-4
Norte,2021-01-23,3,18430980,972521.15538,6438.62048,20624.5407,179.8636,78815.91053,96.07846,78911.98899,-26.2114757142857,9.99893571428571,-21.2080785714286,-10.0803657142857,-5.73261714285714,9.93643142857143,0.42814863338791537,0.42762734553452936,5.212878533859839e-4
Norte,2021-01-24,4,18430980,978950.1105,6428.95512,20807.62123,183.08053,94947.32539,139.44119,95086.76658,-26.3498785714286,10.3638242857143,-21.1069871428571,-10.4480671428571,-5.50542142857143,9.95851428571429,0.5159072744911014,0.5151507157514142,7.565587396872007e-4
Norte,2021-01-25,4,18430980,985370.53845,6420.42795,20993.72754,186.10631,111875.79946,243.85921,112119.65867,-26.3703757142857,10.8529385714286,-20.9789214285714,-10.6421185714286,-5.29289142857143,9.95183142857143,0.6083217423598746,0.6069986482541895,0.0013230941056851019
Norte,2021-01-26,4,18430980,991777.7922,6407.25375,21182.62348,188.89594,129500.31588,368.58628,129868.90216,-26.2861628571429,11.44363,-20.8267271428571,-10.7069442857143,-5.10082285714286,9.91577,0.7046228803894313,0.702623061172005,0.0019998192174263117
Norte,2021-01-27,4,18430980,998157.48272,6379.69052,21373.93412,191.31064,147745.56049,517.01228,148262.57277,-26.1137985714286,12.1136628571429,-20.6428114285714,-10.6967342857143,-4.92176857142857,9.84826571428571,0.8044204527919839,0.8016153264232287,0.002805126368755216
Norte,2021-01-28,4,18430980,1004485.479,6327.99628,21567.14579,193.21167,166536.21907,691.48327,167227.70234,-25.8698371428571,12.8408071428571,-20.4195828571429,-10.6656714285714,-4.74827857142857,9.74725428571429,0.9073185600548641,0.9035668156006897,0.003751744454174439
Norte,2021-01-29,4,18430980,1010731.61581,6246.13681,21761.63962,194.49383,185799.66004,874.52946,186674.1895,-25.571442857142902,13.5992542857143,-20.1564157142857,-10.6588785714286,-4.57656285714286,9.61345714285714,1.0128283439079204,1.0080834553561449,0.004744888551775326
Norte,2021-01-30,4,18430980,1016874.5248,6142.90899,21956.82532,195.1857,205473.98212,1030.97101,206504.95313,-25.2382014285714,14.3489028571429,-19.88056,-10.6852285714286,-4.41746714285714,9.45875,1.1204230764180745,1.114829391166395,0.005593685251679509
Norte,2021-01-31,5,18430980,1022905.34226,6030.81746,22152.1747,195.34938,225499.96674,1139.06624,226639.03298,-24.8903142857143,15.0460785714286,-19.6262385714286,-10.7445185714286,-4.28549571428571,9.29780142857143,1.2296634958097725,1.2234833239469634,0.006180171862809249
Norte,2021-02-01,5,18430980,1028827.70909,5922.36683,22347.22167,195.04697,245818.39517,1159.18145,246977.57662,-24.5479685714286,15.6471114285714,-19.4276714285714,-10.83655,-4.19515428571429,9.14527285714286,1.3400132636463173,1.3337239537452703,0.006289309901047042
Norte,2021-02-02,5,18430980,1034654.3541,5826.64501,22541.60151,194.37984,266341.26011,1025.87259,267367.1327,-24.2299428571429,16.1167971428571,-19.31099,-10.9600742857143,-4.15678857142857,9.01328,1.4506398069988684,1.445073783976761,0.0055660230221073435
Norte,2021-02-03,5,18430980,1040393.42688,5739.07278,22735.20814,193.60663,286865.39939,919.0006,287784.39999,-23.9493028571429,16.4538128571429,-19.2699957142857,-11.1096214285714,-4.16410857142857,8.90376285714286,1.5614167016078364,1.556430528327848,0.0049861732799883676
Norte,2021-02-04,5,18430980,1046045.08099,5651.65411,22928.23341,193.02527,307158.86224,1176.8413,308335.70354,-23.7176985714286,16.6653071428571,-19.2904128571429,-11.2786671428571,-4.20666428571429,8.81610714285714,1.6729208297117137,1.6665357036902,0.006385126021513778
Norte,2021-02-05,5,18430980,1051601.47399,5556.393,23121.16706,192.93365,326989.69779,1859.38763,328849.08542,-23.54678,16.75843,-19.3579528571429,-11.4606871428571,-4.27400571428571,8.7497,1.784219208202711,1.77413082641292,0.010088381789790884
Norte,2021-02-06,5,18430980,1057050.01439,5448.5404,23314.674,193.50694,346163.74935,3512.93974,349676.68909,-23.4477071428571,16.7397342857143,-19.463,-11.65724,-4.36203571428571,8.70473857142857,1.8972224433535276,1.8781624707421962,0.019059972611331574
Norte,2021-02-07,6,18430980,1062386.34948,5336.33509,23509.10331,194.42931,364638.03677,5782.14875,370420.18552,-23.4297314285714,16.6134057142857,-19.6146,-11.9022042857143,-4.49204857142857,8.68465571428571,2.00976934227046,1.9783974415359358,0.03137190073452416
Norte,2021-02-08,6,18430980,1067617.61223,5231.26275,23704.36551,195.2622,382407.37398,8828.12254,391235.49652,-23.5016171428571,16.3830314285714,-19.8264585714286,-12.2375328571429,-4.69168714285714,8.69369285714286,2.122705881727396,2.074807601006566,0.04789828072082983
Norte,2021-02-09,6,18430980,1072759.46621,5141.85398,23899.98089,195.61538,399446.7088,12709.45718,412156.16598,-23.6671771428571,16.0566271428571,-20.1046485714286,-12.6922571428571,-4.98112571428571,8.73449142857143,2.2362140590462363,2.1672570248570615,0.06895703418917497
Norte,2021-02-10,6,18430980,1077824.2846,5064.81839,24095.27301,195.29212,415651.52452,17312.86024,432964.38476,-23.9103742857143,15.6599214285714,-20.42464,-13.2436657142857,-5.35066142857143,8.80333571428571,2.349112118617675,2.2551786422642746,0.09393347635340064
